timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
109026055131,13,1,-1,-23,-70,-3,-11,2
109026077683,-8,4,0,-8,13,-3,-1,2
109026077683,-12,-7,0,13,18,6,-11,-9
109026078404,15,-6,-4,5,32,-9,-14,8
109026078404,-19,-1,3,22,21,11,7,-15
109026100035,8,-1,-3,8,39,1,7,-13
109026100035,-12,-8,-7,-27,-60,-17,2,5
109026100817,-5,0,1,41,27,3,-4,-1
109026100817,6,1,2,-4,11,13,4,12
109026113770,1,0,-6,-18,41,18,12,1
109026113770,-6,-2,-2,25,-11,-16,-33,-16
109026129556,5,2,1,-9,-39,-5,-1,2
109026129556,-4,-2,0,12,57,42,-2,-7
109026137555,-3,-5,-6,-5,5,-14,-12,-7
109026137555,3,-2,-4,3,-16,-6,-1,2
109026138365,-5,-1,1,-16,8,7,1,-8
109026138365,3,3,6,22,-3,6,0,19
109026160045,0,2,0,-1,-36,-18,-7,-3
109026160045,1,0,-1,-11,5,16,5,3
109026160841,-4,-1,-2,2,10,-4,3,-2
109026160841,9,-2,-5,-21,-21,-7,-6,-6
109026174401,-12,-1,0,15,6,-1,-5,5
109026174401,5,1,0,-11,-3,-2,39,-15
109026175181,-14,-2,4,24,12,7,-7,-8
109026175181,18,-3,-4,-1,15,-5,-3,5
109026197567,-29,-2,1,3,40,6,3,13
109026197567,-6,-4,-6,4,-60,2,-9,-32
109026198338,7,4,5,9,56,-7,-4,16
109026198338,1,1,0,-10,-35,15,14,11
109026220037,12,3,-4,-18,-67,-30,-9,11
109026220037,-2,-2,-2,0,28,31,-17,-2
109026220833,3,4,1,-24,-49,0,12,-4
109026220833,-7,-4,-3,-5,4,-21,-16,-16
109026233879,17,1,2,-5,-52,-7,0,11
109026233879,-24,-1,2,14,25,-5,54,-4
109026242813,2,-2,-5,-34,26,2,-1,-2
109026242813,-11,-3,3,43,28,-4,-4,-11
109026257532,9,-1,-1,-10,17,11,3,-7
109026257532,8,0,-2,-12,-21,-15,-17,11
109026259147,-6,-3,1,17,44,9,-2,0
109026259147,-2,0,-3,-8,1,-12,10,-4
109026280169,-1,-2,2,2,15,0,-1,-12
109026280169,5,3,3,19,37,14,-7,10
109026281778,-3,-2,-3,-9,-39,1,-11,-4
109026281778,1,3,6,22,66,-4,-8,0
109026293925,0,-3,-8,-31,-40,2,-4,-11
109026293925,4,2,6,13,-14,-17,-19,7
109026302687,2,-6,-2,15,5,11,13,0
109026302687,-6,-1,-1,5,-5,-25,3,-3
109026317558,-3,0,0,-14,1,19,-3,-4
109026317558,2,1,-2,4,17,-2,-1,9
109026319209,1,-3,0,14,23,-12,-8,-19
109026319209,-6,-2,-1,-32,-50,1,-15,13
109026340624,4,2,3,32,90,-6,7,-8
109026340624,-5,1,1,18,2,0,-8,9
109026342202,-3,1,0,21,-17,-4,-29,-9
109026342202,-1,-1,1,-16,25,15,16,0
109026353658,24,-2,0,-2,-20,-10,5,23
109026353658,-39,-2,-2,-17,9,22,-9,-8
109026362687,3,1,0,19,48,0,-25,-7
109026362687,0,0,0,4,-8,-1,9,13
109026377678,-3,-1,0,-1,-11,11,6,-21
109026377678,4,-7,-10,-12,47,-8,-14,-9
109026379194,-1,2,4,-4,-36,-1,19,22
109026379194,-2,-2,-6,-23,-24,5,-5,-7
109026400471,1,1,3,11,-16,-13,-6,0
109026400471,7,-1,-3,-9,8,4,0,-3
109026406199,-6,-3,-1,-4,-14,12,8,-1
109026406199,2,-1,-1,7,17,-5,-5,-8
109026413685,-8,-1,-1,-11,9,6,0,-17
109026413685,6,5,8,11,-5,-6,-4,26
109026422729,1,-2,-10,-19,-47,-11,9,5
109026422729,-2,-2,-3,-10,-13,15,-2,-7
109026438087,-9,-6,-2,5,17,-2,-9,-8
109026438087,6,-1,-2,-4,1,-5,-3,-6
109026439694,3,0,2,-3,5,-2,1,0
109026439694,4,-1,-2,-3,4,-4,0,-1
109026460041,-15,3,1,11,-4,-4,-1,3
109026460041,6,-6,-3,-11,-10,-1,-3,-2
109026461650,1,-2,-2,-1,-6,-1,3,5
109026461650,-3,0,-1,-10,-16,-8,-7,-7
109026473724,3,-2,-3,0,-1,0,-2,3
109026473724,1,-1,-4,-9,-5,-8,0,-3
109026482730,-3,1,-3,12,-14,-7,2,-2
109026482730,-2,0,2,1,5,6,-1,-4
109026497696,0,1,-3,-5,-7,-3,-2,0
109026497696,0,0,2,2,3,-4,-3,-3
109026499221,-1,-2,-1,-7,5,8,0,-2
109026499221,0,-1,-2,1,-1,-9,-3,-2
109026520030,0,-5,-1,-11,-9,0,3,6
109026520030,1,1,-1,-11,-10,-4,-12,-9
109026521715,-1,-2,1,0,0,-24,4,3
109026521715,0,2,2,7,-9,18,3,3
109026542635,-2,-2,-3,-2,22,-7,-1,-2
109026542635,-1,-2,-3,0,-32,-1,3,-9
109026544272,0,-2,-1,-1,54,-8,-2,-2
109026544272,-1,-1,-1,-2,-12,-3,2,3
109026557568,-1,1,2,0,-25,-6,1,-3
109026557568,1,0,-1,1,-1,5,0,5
109026559185,0,-1,-2,4,6,2,-2,-1
109026559185,3,-3,-2,-5,0,-6,-2,-4
